Country,Currency,Indicator_Name,GDP_Year_1970,GDP_Year_1971,GDP_Year_1972,GDP_Year_1973,GDP_Year_1974,GDP_Year_1975,GDP_Year_1976,GDP_Year_1977,GDP_Year_1978,GDP_Year_1979,GDP_Year_1980,GDP_Year_1981,GDP_Year_1982,GDP_Year_1983,GDP_Year_1984,GDP_Year_1985,GDP_Year_1986,GDP_Year_1987,GDP_Year_1988,GDP_Year_1989,GDP_Year_1990,GDP_Year_1991,GDP_Year_1992,GDP_Year_1993,GDP_Year_1994,GDP_Year_1995,GDP_Year_1996,GDP_Year_1997,GDP_Year_1998,GDP_Year_1999,GDP_Year_2000,GDP_Year_2001,GDP_Year_2002,GDP_Year_2003,GDP_Year_2004,GDP_Year_2005,GDP_Year_2006,GDP_Year_2007,GDP_Year_2008,GDP_Year_2009,GDP_Year_2010,GDP_Year_2011,GDP_Year_2012,GDP_Year_2013,GDP_Year_2014,GDP_Year_2015,GDP_Year_2016,GDP_Year_2017,GDP_Year_2018,GDP_Year_2019,GDP_Year_2020
Cambodia,Riel,"Mining, Manufacturing, Utilities (ISIC C-E)",1411294177,1906922745,994588940,1353405876,1155809342,1164516291,1150535383,1133272679,1111897084,1109885397,1111333884,1121050967,1072694574,1330397434,2446809718,2260358403,5860415727,12402667877,23597824178,42315632612,68904278325,146807000000,265311000000,524690000000,564190000000,631200000000,992434000000,1250470000000,1562370000000,1848470000000,2346400000000,2733950000000,3084540000000,3524880000000,4210350000000,4805840000000,5820500000000,6403260000000,6817550000000,6633160000000,7444210000000,8499720000000,9285240000000,10360300000000,11518700000000,13144700000000,14684000000000,16542400000000,18645500000000,20801900000000,20479800000000
Cambodia,Riel,Manufacturing (ISIC D),1097916489,1483434279,773719974,1053057587,899225895,905779289,894854658,881656633,865983239,863086183,863364918,871678586,835618540,1041994623,1888661798,1747457297,4577251144,9755145906,19023327053,30900447667,53761155065,121745000000,217582000000,489560000000,522210000000,580080000000,928964000000,1180860000000,1483930000000,1765240000000,2254750000000,2621610000000,2954740000000,3374190000000,4026720000000,4585470000000,5541440000000,6073770000000,6441060000000,6207570000000,6913170000000,7900170000000,8552040000000,9499900000000,10383600000000,11757700000000,12994800000000,14542300000000,16274900000000,17906700000000,17107800000000
Cambodia,Riel,Construction (ISIC F),380435682,513936246,268055652,365021033,311685238,313752243,309769338,305451140,300953726,299095704,298088635,300778182,290696412,367808200,645487758,592186205,1574575503,3536882337,7223335593,9194850296,17306432292,45400148017,102408000000,231670000000,256380000000,373280000000,386802000000,411914000000,395996000000,564547000000,731596000000,750281000000,985384000000,1106250000000,1287610000000,1630530000000,1995040000000,2337760000000,2571540000000,2693680000000,2844530000000,3029230000000,3738170000000,4463140000000,5749710000000,7178340000000,9243310000000,11169400000000,13496800000000,16851600000000,15408500000000
Cambodia,Riel,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",2196632179,2967501386,1547932001,2107957866,1799672927,1811078891,1788743407,1764797597,1738318496,1725658747,1718148530,1740018838,1684265781,2121466952,3703727729,3396060226,9279307869,20647035029,40760800910,51469600768,98914713997,304493000000,573599000000,1118790000000,1082130000000,1231010000000,1392140000000,1521960000000,1685230000000,1895330000000,2032960000000,2295700000000,2514760000000,2481060000000,2902190000000,3481030000000,3968210000000,4645090000000,5618800000000,5811590000000,6480080000000,7014020000000,7722210000000,8643070000000,9755350000000,10502100000000,11501800000000,12621400000000,13852600000000,14902700000000,12175800000000
Cambodia,Riel,"Transport, storage and communication (ISIC I)",749738614,1012920194,528432745,719709053,613950805,618077413,610788980,602837697,593895607,586298632,587482666,595779931,576402284,725423679,1223573831,1199116288,3199049003,7048687773,13881046738,14131577883,49019182543,93822806698,187189000000,376250000000,400190000000,449000000000,521962000000,562494000000,635318000000,810704000000,930059000000,1088930000000,1160020000000,1245630000000,1518850000000,1903820000000,2115000000000,2423440000000,3102000000000,3223580000000,3565280000000,3960990000000,4263910000000,4747150000000,5366070000000,5910230000000,6675510000000,7265550000000,7907740000000,8618220000000,7180020000000
Cambodia,Riel,Other Activities (ISIC J-P),2329999382,3147865151,1642171800,2236361727,1908341928,1920857148,1898046718,1873135500,1844490849,1825284227,1824293964,1850628700,1790031782,2247758225,3856173952,3676429024,9952130155,21865498448,42531402410,49032619902,132751000000,313134000000,572794000000,1079360000000,974690000000,1097410000000,1396850000000,1475320000000,1758600000000,2034690000000,2267870000000,2617360000000,2922840000000,3353520000000,4001650000000,4679310000000,5473310000000,6424880000000,7580400000000,7666450000000,7976570000000,8552810000000,9422510000000,10225300000000,11653600000000,12833900000000,14226800000000,15795400000000,17551800000000,19217600000000,18124200000000
Cambodia,Riel,Total Value Added,13227300052,17870852890,9322136894,12692908604,10833287396,10907440737,10777173194,10629301964,10459399482,10371930525,10373887611,10504325652,10127121148,12701447854,22140872875,20982763667,55975356710,121705000000,238884000000,305426000000,735520000000,1641180000000,3027370000000,6365090000000,6494360000000,7788350000000,8781640000000,9731470000000,11250700000000,12625100000000,13367200000000,14851600000000,15891200000000,17637200000000,20221300000000,24409700000000,28344500000000,32640700000000,39435400000000,40448500000000,44249000000000,49050300000000,53431400000000,57815300000000,63513300000000,69085300000000,76432900000000,84379900000000,93367000000000,103178000000000,97007200000000
Cameroon,CFA Franc BEAC,Final consumption expenditure,315315000000,350735000000,386645000000,459429000000,555669000000,636998000000,733690000000,893509000000,1101490000000,1347740000000,1675200000000,1989390000000,2303790000000,2759400000000,3147810000000,3307220000000,3223460000000,3062880000000,2985360000000,2928590000000,2786190000000,2543800000000,2743840000000,3151800000000,3436120000000,3769040000000,4186860000000,4596070000000,4959810000000,5263800000000,5561250000000,6035990000000,6474130000000,6850230000000,7163460000000,7554240000000,8068640000000,8562470000000,9432060000000,9988430000000,10562500000000,11203000000000,12091800000000,13011800000000,14016600000000,15168400000000,15885500000000,16484700000000,17535400000000,18705300000000,17435500000000
Cameroon,CFA Franc BEAC,Household consumption expenditure (including Non-profit institutions serving households),268069000000,299439000000,329248000000,391773000000,478726000000,552550000000,633961000000,775206000000,964823000000,1187960000000,1485630000000,1751440000000,2004060000000,2407510000000,2710020000000,2798480000000,2754950000000,2647440000000,2581260000000,2539770000000,2403100000000,2174420000000,2397040000000,2752740000000,3002160000000,3292970000000,3654160000000,4020000000000,4333070000000,4569920000000,4817830000000,5176640000000,5552620000000,5911420000000,6156410000000,6517490000000,7026720000000,7453050000000,8118720000000,8562970000000,9087760000000,9526480000000,10276300000000,11041900000000,11916900000000,12923600000000,13540000000000,14220300000000,15148300000000,16223100000000,15074800000000
Cameroon,CFA Franc BEAC,General government final consumption expenditure,47245797830,51295437644,57396894964,67655982493,76943156466,84448488921,99729129820,118303000000,136662000000,159772000000,189577000000,237957000000,299727000000,351887000000,437793000000,508743000000,468516000000,415439000000,404100000000,388819000000,383086000000,369378000000,346802000000,399055000000,433960000000,476070000000,532699000000,576065000000,626737000000,693882000000,743417000000,859348000000,921509000000,938815000000,1007040000000,1036750000000,1041920000000,1109420000000,1313350000000,1425460000000,1474780000000,1676560000000,1815450000000,1969950000000,2099750000000,2244860000000,2345510000000,2264380000000,2387120000000,2482230000000,2360740000000
Cameroon,CFA Franc BEAC,Gross capital formation,93160962551,113633000000,128319000000,155318000000,179795000000,225114000000,311896000000,379245000000,421672000000,581737000000,761828000000,904017000000,1119270000000,1323390000000,1485610000000,1495540000000,1283490000000,1010460000000,876573000000,847646000000,771940000000,920696000000,607112000000,649194000000,724764000000,804816000000,866432000000,1003710000000,1086760000000,1142300000000,1377440000000,1786850000000,1869520000000,1725700000000,1963300000000,2078470000000,2120250000000,2233890000000,2851380000000,2906970000000,3004770000000,3342240000000,3383560000000,3683800000000,4156110000000,4095200000000,4373510000000,4661270000000,4899320000000,5163880000000,6096230000000
Cameroon,CFA Franc BEAC,Gross fixed capital formation (including Acquisitions less disposals of valuables),82778227438,100335000000,111093000000,129920000000,162792000000,210830000000,275006000000,340900000000,399024000000,540748000000,708695000000,867901000000,1093750000000,1306300000000,1462220000000,1479620000000,1284930000000,1042800000000,911009000000,853781000000,777527000000,927360000000,611506000000,653893000000,725739000000,822215000000,880331000000,1013610000000,1146990000000,1201440000000,1404900000000,1899430000000,1995710000000,1899770000000,2019670000000,2053850000000,2114100000000,2227240000000,2866280000000,2899200000000,3038740000000,3348360000000,3382320000000,3614440000000,4101330000000,4214300000000,4370500000000,4670120000000,4896440000000,5158990000000,6096230000000
Cameroon,CFA Franc BEAC,Changes in inventories,10382735113,13297657584,17225679095,25397739707,17002523917,14283801231,36890368924,38345357899,22648103459,40988783118,53133036180,36116040863,25518239654,17092834608,23389701357,15921513805,-1445156804,-32341229786,-34435307589,-6135129407,-5587178331,-6663854128,-4394183095,-4698765960,-974235472,-17398518098,-13898770075,-9901942901,-60234768190,-59139333840,-27461411246,-112579000000,-126195000000,-174071000000,-56374604202,24621000000,6144000000,6652000000,-14907000000,7767000000,-33971000000,-6125000000,1237000000,69356000000,54787000000,-119096000000,3014000000,-8858000000,2878000000,4890000000,
Cameroon,CFA Franc BEAC,Exports of goods and services,107042000000,112336000000,156473000000,194903000000,203497000000,242615000000,311020000000,350138000000,438618000000,527373000000,566010000000,675321000000,820862000000,994385000000,1156220000000,1043270000000,831450000000,853174000000,962485000000,999816000000,939117000000,963204000000,893971000000,799703000000,1107400000000,1357830000000,1485490000000,1484300000000,1616360000000,1726050000000,2000200000000,2013590000000,1966370000000,2084360000000,2103290000000,2328180000000,2594910000000,3096210000000,3436490000000,2629460000000,2870950000000,3589810000000,3880800000000,4086060000000,4308380000000,4070270000000,3721820000000,3777810000000,4151000000000,4620030000000,3608720000000
Cameroon,CFA Franc BEAC,Imports of goods and services,159139000000,177502000000,189240000000,229570000000,279709000000,329430000000,400867000000,474902000000,584070000000,711515000000,832840000000,927250000000,980492000000,1108940000000,1330550000000,1382450000000,1141310000000,952069000000,1000700000000,1000110000000,991396000000,836726000000,863317000000,825726000000,951218000000,1050460000000,1193370000000,1298870000000,1363940000000,1407180000000,1727320000000,2177940000000,2087180000000,2094370000000,2195750000000,2495960000000,2662710000000,3173640000000,3893490000000,3239540000000,3489820000000,4291960000000,4497540000000,4800410000000,5204790000000,5048510000000,4636020000000,4595440000000,5093240000000,5634410000000,4185770000000
Cameroon,CFA Franc BEAC,Gross Domestic Product (GDP),363702000000,406237000000,479654000000,576165000000,664566000000,777135000000,944109000000,1135410000000,1372800000000,1722100000000,2131720000000,2573030000000,3122020000000,3777670000000,4267050000000,4311620000000,4063660000000,3844050000000,3723970000000,3675950000000,3488860000000,3473160000000,3321540000000,3757560000000,4272600000000,4812440000000,5283130000000,5760110000000,6271960000000,6675120000000,7153010000000,7638780000000,8203070000000,8564250000000,9015260000000,9464930000000,10121100000000,10718900000000,11826400000000,12285300000000,12948400000000,13843100000000,14858600000000,15981300000000,17276300000000,18285400000000,19344800000000,20328400000000,21492500000000,22854800000000,22954700000000
Cameroon,CFA Franc BEAC,"Agriculture, hunting, forestry, fishing (ISIC A-B)",71374356454,81259057205,95915682455,118753000000,141283000000,163779000000,192615000000,226530000000,260274000000,304244000000,366416000000,406977000000,446243000000,508687000000,572120000000,623350000000,618066000000,602864000000,587628000000,574437000000,534563000000,544589000000,527420000000,541363000000,715818000000,792864000000,854792000000,974137000000,1085810000000,1114570000000,1083170000000,1155390000000,1240980000000,1275740000000,1264840000000,1333000000000,1340060000000,1412640000000,1548760000000,1677810000000,1821540000000,1866010000000,2038830000000,2221220000000,2457760000000,2701200000000,2813330000000,2921640000000,3099890000000,3315700000000,3477910000000
Cameroon,CFA Franc BEAC,"Mining, Manufacturing, Utilities (ISIC C-E)",50431713695,53252850685,58165435929,68384713903,82280640904,96306996643,111816000000,138926000000,192193000000,283374000000,403105000000,535766000000,681469000000,827598000000,912215000000,880176000000,819677000000,812718000000,823412000000,813334000000,775147000000,771502000000,728960000000,845211000000,948501000000,1017640000000,1115710000000,1256840000000,1258370000000,1479010000000,1861710000000,1756180000000,1849600000000,1847480000000,1951830000000,2149280000000,2474960000000,2570170000000,3010720000000,2796150000000,2957520000000,3198330000000,3538780000000,3694940000000,3895180000000,3737810000000,3784610000000,4093590000000,4368810000000,4606110000000,4535490000000
Cameroon,CFA Franc BEAC,Manufacturing (ISIC D),43405927140,46476822666,50787887538,60118685481,73051880098,83977181487,95256816975,111320000000,133466000000,175868000000,248447000000,317720000000,383567000000,461166000000,540005000000,586128000000,579159000000,575084000000,577919000000,561324000000,530898000000,532400000000,507021000000,565784000000,669302000000,725314000000,793536000000,838520000000,969315000000,1046930000000,1112590000000,1191040000000,1262830000000,1296420000000,1300830000000,1318570000000,1435470000000,1565150000000,1685330000000,1871710000000,1873190000000,2033120000000,2240380000000,2396260000000,2491780000000,2681240000000,2874850000000,3074460000000,3065330000000,3245970000000,3302880000000
